trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_intensity
43521,2019,NO,IN,FABRI,BITUM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
19193,2019,FI,IN,INERT,MEMBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
20428,2019,FR,IN,COMPU,WASTE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
37444,2019,KR,IN,LEATH,TRANS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
50584,2019,SE,IN,WASTE,CROPS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
65743,2019,WL,IN,LEATH,CERAM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
11294,2019,CZ,IN,BUSIN,NONME,0.07,0.0,0.0,0.0,0.0,0.0,0.0
32537,2019,IT,IN,LANDT,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
61639,2019,WA,IN,SEACO,REFI1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28459,2019,ID,IN,LEATH,OFFIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
12275,2019,DE,IN,AUXIL,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
5055,2019,BE,IN,TRANS,BUSIN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
9663,2019,CN,IN,NONF1,CEMEN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
5989,2019,BR,IN,PAPER,HEALT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
43851,2019,NO,IN,PLAST,OFFIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
11317,2019,CZ,IN,BUSIN,WEARI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
64110,2019,WF,IN,HEAVY,ALUM1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
12644,2019,DE,IN,COMPU,BITUM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
20071,2019,FR,IN,AUXIL,PFERT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
65477,2019,WL,IN,FOOD5,MEMBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
19779,2019,FI,IN,SUPPO,AIRTR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
57451,2019,WA,IN,AUXIL,PETRO,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3752,2019,BE,IN,FOOD2,MEMBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
70295,2019,ZA,IN,PAPER,REALE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
16741,2019,EE,IN,WOODW,RADIO,0.07,0.0,0.0,0.0,0.0,0.0,0.0
55289,2019,US,IN,PAPER,NAPHT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
10325,2019,CN,IN,PULP5,PADDY,0.07,0.0,0.0,0.0,0.0,0.0,0.0
38851,2019,LU,IN,AUXIL,TRANS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
66398,2019,WL,IN,SUPPO,CEREA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
65690,2019,WL,IN,LANDT,PADDY,0.07,0.0,0.0,0.0,0.0,0.0,0.0
59595,2019,WA,IN,LUBRI,MOTOR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
56092,2019,US,IN,PULP5,NONF1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
26632,2019,HR,IN,BUSIN,LANDT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
21137,2019,FR,IN,LANDT,WOODW,0.07,0.0,0.0,0.0,0.0,0.0,0.0
14788,2019,DE,IN,SALEM,BITUM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
50757,2019,SI,IN,AIRTR,CONST,0.07,0.0,0.0,0.0,0.0,0.0,0.0
34729,2019,JP,IN,FABRI,BIOGA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4400,2019,BE,IN,PLAST,REFI1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
25071,2019,GB,IN,REALE,RECRE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
16666,2019,EE,IN,PULP5,PREC1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
16622,2019,EE,IN,PFERT,NONSP,0.07,0.0,0.0,0.0,0.0,0.0,0.0
63835,2019,WF,IN,FOOD5,FOOD5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
55209,2019,US,IN,OFFIC,TRAN1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
59859,2019,WA,IN,NAPHT,PAPER,0.07,0.0,0.0,0.0,0.0,0.0,0.0
47199,2019,RU,IN,COMPU,REALE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
5033,2019,BE,IN,TEXTI,PRINT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
49560,2019,SE,IN,INTER,FURNI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
8355,2019,CN,IN,ALUM1,BIODI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
69884,2019,ZA,IN,FABRI,ALUM1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
63215,2019,WE,IN,SALEM,MOTO1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
37530,2019,KR,IN,MOTOR,ELEC1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
55986,2019,US,IN,PUBLI,INLAN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4211,2019,BE,IN,NONF1,PAPER,0.07,0.0,0.0,0.0,0.0,0.0,0.0
59699,2019,WA,IN,MOTO1,AIRTR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
10076,2019,CN,IN,PFERT,TRANS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
44559,2019,PL,IN,MACHI,BASIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
62642,2019,WE,IN,FABRI,BUSIN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
62811,2019,WE,IN,LEATH,WEARI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
16960,2019,ES,IN,CHEM1,BRICK,0.07,0.0,0.0,0.0,0.0,0.0,0.0
29698,2019,IE,IN,COMPU,RAILW,0.07,0.0,0.0,0.0,0.0,0.0,0.0
56131,2019,US,IN,RAILW,BUSIN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
42235,2019,NL,IN,PFERT,WHEAT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
35405,2019,JP,IN,NONME,CRUDE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
65473,2019,WL,IN,FOOD5,FOOD5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
44998,2019,PL,IN,SUPPO,EDUCA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
53351,2019,US,IN,BASIC,WOODW,0.07,0.0,0.0,0.0,0.0,0.0,0.0
42730,2019,NL,IN,RENTI,AIRTR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
50009,2019,SE,IN,PLAS1,ANIMA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
50355,2019,SE,IN,RUBBE,ELECT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
48602,2019,RU,IN,RUBBE,REALE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
20149,2019,FR,IN,BUSIN,BITU1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
69743,2019,ZA,IN,CEREA,PADDY,0.07,0.0,0.0,0.0,0.0,0.0,0.0
30963,2019,IE,IN,RENTI,GASDI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
11057,2019,CY,IN,RETA1,MEATA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
46951,2019,RU,IN,BITUM,PREC1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
36450,2019,JP,IN,TEXTI,WOODW,0.07,0.0,0.0,0.0,0.0,0.0,0.0
23590,2019,GB,IN,DAIRY,FISHF,0.07,0.0,0.0,0.0,0.0,0.0,0.0
46834,2019,RU,IN,AUXIL,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28798,2019,ID,IN,PRINT,DISTR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
64630,2019,WF,IN,PULP5,FOUND,0.07,0.0,0.0,0.0,0.0,0.0,0.0
68625,2019,WM,IN,PAPER,FOUND,0.07,0.0,0.0,0.0,0.0,0.0,0.0
6979,2019,CA,IN,PAPER,NAPHT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
58607,2019,WA,IN,FINAN,MEATC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
27490,2019,HU,IN,RETA1,ELEC5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
33663,2019,IT,IN,STONE,COPP1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
31272,2019,IE,IN,SEACO,RUBBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
9897,2019,CN,IN,PAPER,ELEC5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
61332,2019,WA,IN,RETAI,DISTR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
63162,2019,WE,IN,RADIO,RECRE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
29994,2019,IE,IN,FOOD5,RAWMI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
55416,2019,US,IN,PIGS9,BUSIN,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28953,2019,ID,IN,RUBBE,HEALT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
25930,2019,GR,IN,CERAM,CONST,0.07,0.0,0.0,0.0,0.0,0.0,0.0
25702,2019,GB,IN,WEARI,HEALT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
65803,2019,WL,IN,MOTO1,LANDT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
54735,2019,US,IN,LANDT,ELEC1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
68986,2019,WM,IN,PRINT,NONSP,0.07,0.0,0.0,0.0,0.0,0.0,0.0
62615,2019,WE,IN,DAIRY,PUBLI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
36899,2019,KR,IN,CROPS,CHEM1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
68579,2019,WM,IN,OFFIC,WASTE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
23369,2019,GB,IN,CHEM1,SUGAR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
69683,2019,ZA,IN,BITUM,FOOD5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
43535,2019,NO,IN,FABRI,GASDI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3073,2019,BE,IN,AUXIL,FOUND,0.07,0.0,0.0,0.0,0.0,0.0,0.0
12504,2019,DE,IN,CERAM,CHEM1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
42866,2019,NL,IN,RUBBE,HEALT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
39361,2019,LU,IN,SEACO,TRANS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
29557,2019,IE,IN,BUSIN,KEROS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
61874,2019,WA,IN,TRAN2,BASIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
22935,2019,GB,IN,AIRTR,WOOLS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
67885,2019,WM,IN,GASDI,STONE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
52218,2019,TR,IN,PAPER,WEARI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
45856,2019,RO,IN,BUSIN,REALE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
49794,2019,SE,IN,NONF1,RUBBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
68736,2019,WM,IN,PLANT,BIOGA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
23449,2019,GB,IN,CONST,CROPS,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28437,2019,ID,IN,LEAD1,PRINT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
8969,2019,CN,IN,FABRI,OILSE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
14146,2019,DE,IN,PREC1,RADIO,0.07,0.0,0.0,0.0,0.0,0.0,0.0
18922,2019,FI,IN,CHEM1,GASDI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
63980,2019,WF,IN,FURNI,NONF1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
45797,2019,RO,IN,ALUM1,ELECT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
33290,2019,IT,IN,PUBLI,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
38859,2019,LU,IN,BASIC,CRUDE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
15846,2019,DK,IN,LEATH,LEATH,0.07,0.0,0.0,0.0,0.0,0.0,0.0
33803,2019,IT,IN,WEARI,CONST,0.07,0.0,0.0,0.0,0.0,0.0,0.0
66644,2019,WL,IN,WOOLS,LEATH,0.07,0.0,0.0,0.0,0.0,0.0,0.0
20857,2019,FR,IN,GASDI,CERAM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
26881,2019,HR,IN,MACHI,NONME,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28018,2019,ID,IN,CROPS,WOODW,0.07,0.0,0.0,0.0,0.0,0.0,0.0
20659,2019,FR,IN,FINAN,CERAM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
47261,2019,RU,IN,CONST,RENTI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
26410,2019,GR,IN,SEACO,FISH5,0.07,0.0,0.0,0.0,0.0,0.0,0.0
39820,2019,MX,IN,ALUM1,PREC1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
39452,2019,LV,IN,ALUM1,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
31694,2019,IT,IN,AUXIL,MOTO1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
722,2019,AT,IN,LANDT,WHOLE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
24379,2019,GB,IN,NONME,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
42478,2019,NL,IN,PREC1,LEATH,0.07,0.0,0.0,0.0,0.0,0.0,0.0
17944,2019,ES,IN,PLAST,HEAVY,0.07,0.0,0.0,0.0,0.0,0.0,0.0
7693,2019,CH,IN,FABRI,VEGET,0.07,0.0,0.0,0.0,0.0,0.0,0.0
50521,2019,SE,IN,TEXT1,BRICK,0.07,0.0,0.0,0.0,0.0,0.0,0.0
62436,2019,WE,IN,BUSIN,FOOD3,0.07,0.0,0.0,0.0,0.0,0.0,0.0
28826,2019,ID,IN,PULP5,BASIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
2997,2019,BE,IN,AIRTR,SUGAR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
36159,2019,JP,IN,RETAI,CONST,0.07,0.0,0.0,0.0,0.0,0.0,0.0
33402,2019,IT,IN,RAILW,TEXTI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
17353,2019,ES,IN,FURNI,CHEM1,0.07,0.0,0.0,0.0,0.0,0.0,0.0
69816,2019,ZA,IN,CHEM1,SALEM,0.07,0.0,0.0,0.0,0.0,0.0,0.0
43849,2019,NO,IN,PLAST,NONME,0.07,0.0,0.0,0.0,0.0,0.0,0.0
66362,2019,WL,IN,SEACO,FURNI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
32060,2019,IT,IN,COPP1,MEDIC,0.07,0.0,0.0,0.0,0.0,0.0,0.0
17861,2019,ES,IN,PAPER,MOTOR,0.07,0.0,0.0,0.0,0.0,0.0,0.0
35513,2019,JP,IN,PAPER,FOUND,0.07,0.0,0.0,0.0,0.0,0.0,0.0
43241,2019,NL,IN,WASTE,POULT,0.07,0.0,0.0,0.0,0.0,0.0,0.0
34702,2019,JP,IN,ELECT,PAPER,0.07,0.0,0.0,0.0,0.0,0.0,0.0
4473,2019,BE,IN,POSTT,NONME,0.07,0.0,0.0,0.0,0.0,0.0,0.0
59747,2019,WA,IN,MOTO1,RUBBE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
33927,2019,JP,IN,AIRTR,COLLE,0.07,0.0,0.0,0.0,0.0,0.0,0.0
16897,2019,ES,IN,BUSIN,FABRI,0.07,0.0,0.0,0.0,0.0,0.0,0.0
34657,2019,JP,IN,CROPS,MEATA,0.07,0.0,0.0,0.0,0.0,0.0,0.0
12593,2019,DE,IN,CHEM1,PULP5,0.06,0.0,0.0,0.0,0.0,0.0,0.0
30665,2019,IE,IN,PUBLI,PROCE,0.06,0.0,0.0,0.0,0.0,0.0,0.0
35928,2019,JP,IN,RADIO,CERAM,0.04,0.0,0.0,0.0,0.0,0.0,0.0
45811,2019,RO,IN,ALUM1,RUBBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
68843,2019,WM,IN,POSTT,LANDT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
7931,2019,CH,IN,PAPER,GASDI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
591,2019,AT,IN,FOOD5,MEMBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2702,2019,AU,IN,RADIO,HEALT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
40285,2019,MX,IN,NONF1,NONF1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
12509,2019,DE,IN,CERAM,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0
14337,2019,DE,IN,PUBLI,FOOD3,0.05,0.0,0.0,0.0,0.0,0.0,0.0
18912,2019,FI,IN,CHEM1,CRUDE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
55260,2019,US,IN,PAPER,ELEC8,0.05,0.0,0.0,0.0,0.0,0.0,0.0
57091,2019,WA,IN,93197,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13616,2019,DE,IN,MOTO1,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
53924,2019,US,IN,CROPS,MEATA,0.05,0.0,0.0,0.0,0.0,0.0,0.0
34511,2019,JP,IN,CONST,ALUM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
21450,2019,FR,IN,PAPER,BASIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0
43271,2019,NL,IN,WHOLE,BRICK,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11634,2019,CZ,IN,MACHI,ELEC4,0.05,0.0,0.0,0.0,0.0,0.0,0.0
41351,2019,NL,IN,FABRI,VEGET,0.05,0.0,0.0,0.0,0.0,0.0,0.0
41836,2019,NL,IN,LEAD1,OFFIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0
43441,2019,NO,IN,CHEM1,ALUM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
54961,2019,US,IN,MOTO1,CHEM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
21862,2019,FR,IN,PULP5,GASDI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
24579,2019,GB,IN,PLAST,HEAVY,0.05,0.0,0.0,0.0,0.0,0.0,0.0
55370,2019,US,IN,PETRO,LIGNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
16419,2019,DK,IN,TRANS,SEACO,0.05,0.0,0.0,0.0,0.0,0.0,0.0
28399,2019,ID,IN,HEAVY,RUBBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11460,2019,CZ,IN,FABRI,RENTI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3828,2019,BE,IN,FURNI,CRUDE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
45822,2019,RO,IN,BASIC,FURNI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
53243,2019,US,IN,AUXIL,CERAM,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52079,2019,TR,IN,MOTO1,TRANS,0.05,0.0,0.0,0.0,0.0,0.0,0.0
53164,2019,US,IN,ALUM1,HEALT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
39151,2019,LU,IN,PAPER,EDUCA,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52111,2019,TR,IN,NONF1,DISTR,0.05,0.0,0.0,0.0,0.0,0.0,0.0
37390,2019,KR,IN,LEAD1,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
47151,2019,RU,IN,CHEM1,SECO9,0.05,0.0,0.0,0.0,0.0,0.0,0.0
39806,2019,MX,IN,ALUM1,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0
49962,2019,SE,IN,PAPER,LEATH,0.05,0.0,0.0,0.0,0.0,0.0,0.0
29546,2019,IE,IN,BUSIN,FOOD3,0.05,0.0,0.0,0.0,0.0,0.0,0.0
5824,2019,BR,IN,LEATH,BASIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11168,2019,CY,IN,WHOLE,WASTE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
32461,2019,IT,IN,INSUR,COLLE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
54585,2019,US,IN,GLASS,PFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
54005,2019,US,IN,ELECT,TRAN1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
27497,2019,HU,IN,RETA1,FORES,0.05,0.0,0.0,0.0,0.0,0.0,0.0
70040,2019,ZA,IN,FURNI,TEXTI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
43894,2019,NO,IN,PULP5,MACHI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
43756,2019,NO,IN,PAPER,COMPU,0.05,0.0,0.0,0.0,0.0,0.0,0.0
25851,2019,GR,IN,ALUM1,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
57827,2019,WA,IN,CEMEN,BIOGA,0.05,0.0,0.0,0.0,0.0,0.0,0.0
36779,2019,KR,IN,CHEM1,KERO1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52210,2019,TR,IN,PAPER,RENTI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
28991,2019,ID,IN,RUBBE,TRAN2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3649,2019,BE,IN,FABRI,PLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0
6866,2019,CA,IN,NONF1,MOTOR,0.05,0.0,0.0,0.0,0.0,0.0,0.0
15945,2019,DK,IN,NONF1,MOTO1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52189,2019,TR,IN,PAPER,FOOD5,0.05,0.0,0.0,0.0,0.0,0.0,0.0
21557,2019,FR,IN,PLAST,BIOGA,0.05,0.0,0.0,0.0,0.0,0.0,0.0
18690,2019,ES,IN,WHOLE,NONF1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
15336,2019,DK,IN,BASIC,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
21048,2019,FR,IN,INSUR,WOODW,0.05,0.0,0.0,0.0,0.0,0.0,0.0
6450,2019,CA,IN,CERAM,CERAM,0.05,0.0,0.0,0.0,0.0,0.0,0.0
48654,2019,RU,IN,SEACO,MOTOR,0.05,0.0,0.0,0.0,0.0,0.0,0.0
50364,2019,SE,IN,RUBBE,HEALT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
27599,2019,HU,IN,SALEM,SALEM,0.05,0.0,0.0,0.0,0.0,0.0,0.0
7003,2019,CA,IN,PAPER,RETAI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
25563,2019,GB,IN,SUPPO,ALUM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
37305,2019,KR,IN,GLASS,MOTOR,0.05,0.0,0.0,0.0,0.0,0.0,0.0
67274,2019,WM,IN,COPP1,BUSIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0
18628,2019,ES,IN,VEGET,HOTEL,0.05,0.0,0.0,0.0,0.0,0.0,0.0
67416,2019,WM,IN,ELECT,COKE1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
52774,2019,TW,IN,FINAN,COMPU,0.05,0.0,0.0,0.0,0.0,0.0,0.0
45673,2019,PT,IN,STONE,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4108,2019,BE,IN,MACHI,HEALT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
40921,2019,NL,IN,BASIC,MEDIC,0.05,0.0,0.0,0.0,0.0,0.0,0.0
45783,2019,RO,IN,AIRTR,MOTO1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
66603,2019,WL,IN,WOODW,DIST1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
30747,2019,IE,IN,PULP5,REFI1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
59011,2019,WA,IN,GLASS,BIODI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11410,2019,CZ,IN,COPP1,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0
34093,2019,JP,IN,AUXIL,NONME,0.05,0.0,0.0,0.0,0.0,0.0,0.0
26214,2019,GR,IN,PLAST,PLAST,0.05,0.0,0.0,0.0,0.0,0.0,0.0
28388,2019,ID,IN,HEAVY,ELEC6,0.05,0.0,0.0,0.0,0.0,0.0,0.0
17468,2019,ES,IN,GLASS,CHEM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
19395,2019,FI,IN,PAPER,FOUND,0.05,0.0,0.0,0.0,0.0,0.0,0.0
68434,2019,WM,IN,NFERT,GASDI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
42904,2019,NL,IN,RUBBE,TRAN2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
57000,2019,US,IN,WHOLE,SUGA1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2367,2019,AU,IN,NONF1,ELECT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
61660,2019,WA,IN,SUGA1,CHEM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
55203,2019,US,IN,OFFIC,RADIO,0.05,0.0,0.0,0.0,0.0,0.0,0.0
38150,2019,KR,IN,RADIO,WHOLE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
45862,2019,RO,IN,BUSIN,WHOLE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
6684,2019,CA,IN,FISH5,BUSIN,0.05,0.0,0.0,0.0,0.0,0.0,0.0
46159,2019,RO,IN,LANDT,WEARI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
66239,2019,WL,IN,RAILW,COKEO,0.05,0.0,0.0,0.0,0.0,0.0,0.0
25999,2019,GR,IN,COMPU,MEMBE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
32388,2019,IT,IN,GASDI,WHEAT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
58739,2019,WA,IN,FORES,COPP1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
69125,2019,WM,IN,RADIO,DISTR,0.05,0.0,0.0,0.0,0.0,0.0,0.0
41849,2019,NL,IN,LEATH,TEXTI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
39006,2019,LU,IN,FINAN,NFERT,0.05,0.0,0.0,0.0,0.0,0.0,0.0
56314,2019,US,IN,RENTI,WASTE,0.05,0.0,0.0,0.0,0.0,0.0,0.0
20083,2019,FR,IN,AUXIL,SUPPO,0.05,0.0,0.0,0.0,0.0,0.0,0.0
7129,2019,CA,IN,PRINT,FABRI,0.05,0.0,0.0,0.0,0.0,0.0,0.0
21317,2019,FR,IN,MOTOR,REFI1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
4897,2019,BE,IN,SEACO,VEGE1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
51965,2019,TR,IN,HEAVY,CHEM1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
38834,2019,LU,IN,AUXIL,MOTO1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
22613,2019,FR,IN,TRANS,COMPU,0.05,0.0,0.0,0.0,0.0,0.0,0.0
41476,2019,NL,IN,FOOD3,ELEC1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
