trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
11518,2020,US,US,MEATC,TEXT1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19537,2020,US,US,TRAN1,ELEC9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,2020,US,US,BIOG1,ELEC2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,2020,US,US,ELEC6,GASWO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6483,2020,US,US,ETHAN,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8505,2020,US,US,GLASS,ELEC9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14419,2020,US,US,PARAF,NONME,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18488,2020,US,US,SUBBI,LIGNI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5851,2020,US,US,ELEC6,TEXT2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12196,2020,US,US,MOTOR,COPPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15089,2020,US,US,PLAS2,PAPE2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18906,2020,US,US,TEXT1,AVIAT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17380,2020,US,US,RUBBE,COKE1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2020,US,US,AIRTR,RAWMI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,2020,US,US,BEVER,BLAST,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,2020,US,US,BIODI,ELEC3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14636,2020,US,US,PFERT,PULP5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20202,2020,US,US,WASTE,SECO9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17774,2020,US,US,SANDC,MEATP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,2020,US,US,BRICK,MEATA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10616,2020,US,US,LIQUE,LIQUI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,2020,US,US,ELE11,NAPHT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20436,2020,US,US,WHEAT,PAPE4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,2020,US,US,FISH5,MEAT1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10037,2020,US,US,LANDT,ADDIT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,2020,US,US,BLAST,TRAN2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16392,2020,US,US,RAWMI,PAPE3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15871,2020,US,US,PROCE,MOTOR,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2020,US,US,ANTHR,TRANS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12833,2020,US,US,NONFE,REALE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19399,2020,US,US,TOBAC,BLAST,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16397,2020,US,US,RAWMI,PLAS2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17996,2020,US,US,SECO9,KEROS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4450,2020,US,US,EDUCA,BASIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4489,2020,US,US,EDUCA,FOOD2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2020,US,US,BITUM,LIQUI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2020,US,US,ALUM1,ANIMA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14348,2020,US,US,PAPER,WOOLS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18296,2020,US,US,STEAM,PADDY,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11280,2020,US,US,MEAT4,INTER,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14523,2020,US,US,PEAT2,SUBBI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,2020,US,US,ELE11,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17140,2020,US,US,RESEA,TOBAC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15445,2020,US,US,POULT,PAPE4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14574,2020,US,US,PFERT,FOOD4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530,2020,US,US,INSUR,FOOD1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11610,2020,US,US,MEATP,NONME,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15553,2020,US,US,PREC1,RAILW,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2020,US,US,ALUMI,COPP1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9855,2020,US,US,IRONO,PARAF,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,2020,US,US,BIODI,NAPHT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3781,2020,US,US,CROPS,OILHA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15872,2020,US,US,PROCE,OFFIC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12681,2020,US,US,NFERT,VEGE1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,2020,US,US,CERAM,MEATA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20618,2020,US,US,WHITE,WOODW,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,2020,US,US,MEATP,TRANS,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17226,2020,US,US,RETA1,LEADZ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,2020,US,US,FOUND,ELE12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21322,2020,US,US,WOOLS,SANDC,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21221,2020,US,US,WOODW,NAPHT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17188,2020,US,US,RETA1,ELE12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,2020,US,US,FORES,WOOD2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11179,2020,US,US,MEAT1,PAPE4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17174,2020,US,US,RETA1,COALT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3576,2020,US,US,COPP1,HEAVY,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15061,2020,US,US,PLAS2,LEADZ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20314,2020,US,US,WEARI,PARAF,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10703,2020,US,US,LIQUI,AUXIL,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15304,2020,US,US,POSTT,LIQUI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19239,2020,US,US,TEXTI,AUXIL,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9138,2020,US,US,HYDRO,RADIO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19279,2020,US,US,TEXTI,ELEC9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,2020,US,US,MEATP,WOOD1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11590,2020,US,US,MEATP,KERO1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18454,2020,US,US,SUBBI,CHEMI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,2020,US,US,NONF1,ELEC7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13095,2020,US,US,NONSP,PAPE1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12559,2020,US,US,NFERT,ANIMA,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16064,2020,US,US,RADIO,BLAST,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,2020,US,US,CHEMI,PROCE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19970,2020,US,US,VEGET,FOODW,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16676,2020,US,US,RECRE,HYDRO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15178,2020,US,US,PLAST,HEAVY,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16316,2020,US,US,RAILW,SECO9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7029,2020,US,US,FISHF,STEAM,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12619,2020,US,US,NFERT,LANDT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16637,2020,US,US,RECRE,COPPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11703,2020,US,US,MEDIC,ELE11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11416,2020,US,US,MEATC,CEMEN,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21227,2020,US,US,WOODW,NONSP,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15973,2020,US,US,PUBLI,NONF1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,2020,US,US,ELE11,PLAS2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,2020,US,US,BIODI,PROCE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19393,2020,US,US,TOBAC,ALUMI,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18212,2020,US,US,STEAM,BRICK,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5996,2020,US,US,ELEC7,TEXT1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6207,2020,US,US,ELEC9,ELEC4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17299,2020,US,US,RETA1,VEGET,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2020,US,US,CEREA,COKEO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9550,2020,US,US,INSUR,IRONO,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3855,2020,US,US,CRUDE,ELEC6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,2020,US,US,COPPE,LIQUE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12789,2020,US,US,NONFE,COLLE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12273,2020,US,US,MOTOR,PAPE2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15919,2020,US,US,PUBLI,COPPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,2020,US,US,AVIAT,STEAM,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12402,2020,US,US,NATUR,BKBPE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,2020,US,US,FINAN,PEAT2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18443,2020,US,US,SUBBI,ANTHR,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2020,US,US,ANTHR,WASTE,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17982,2020,US,US,SECO9,COALT,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10322,2020,US,US,LEADZ,INTER,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16820,2020,US,US,REFIN,RAILW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14679,2020,US,US,PIGS9,BIOG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4742,2020,US,US,ELE12,AIRTR,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12808,2020,US,US,NONFE,INSUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14687,2020,US,US,PIGS9,COPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20552,2020,US,US,WHITE,MEATP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9862,2020,US,US,IRONO,REALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11668,2020,US,US,MEDIC,ANIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12151,2020,US,US,MOTO1,URANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19444,2020,US,US,TOBAC,MEAT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15094,2020,US,US,PLAS2,PATEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1283,2020,US,US,BIODI,ELE12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4761,2020,US,US,ELE12,CHEMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
271,2020,US,US,AIRTR,POULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15447,2020,US,US,POULT,PATEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
329,2020,US,US,ALUM1,BLAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4082,2020,US,US,DAIRY,SECO9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4894,2020,US,US,ELEC1,BLAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7067,2020,US,US,FOOD2,COKEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18707,2020,US,US,SUGAR,SEWAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1499,2020,US,US,BIOG1,SUGAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15858,2020,US,US,PROCE,GASDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1786,2020,US,US,BITUM,ELE11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7221,2020,US,US,FOOD3,BKBPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11691,2020,US,US,MEDIC,COKIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1275,2020,US,US,BIODI,COPPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14564,2020,US,US,PFERT,ELEC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8985,2020,US,US,HOTEL,PEAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13356,2020,US,US,OILHA,COKEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19914,2020,US,US,VEGE1,TEXT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6045,2020,US,US,ELEC8,COPPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5281,2020,US,US,ELEC3,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6052,2020,US,US,ELEC8,ELE11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6499,2020,US,US,FABRI,ADDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1427,2020,US,US,BIOG1,DIST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3788,2020,US,US,CROPS,RADIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7683,2020,US,US,FOOD5,WHEAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18638,2020,US,US,SUGAR,CHEMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19032,2020,US,US,TEXT1,REFIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7634,2020,US,US,FOOD5,OILSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14581,2020,US,US,PFERT,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14368,2020,US,US,PARAF,DAIRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8083,2020,US,US,FOUND,PROCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3497,2020,US,US,CONST,SUBBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8521,2020,US,US,GLASS,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8856,2020,US,US,HEAVY,TRAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19236,2020,US,US,TEXTI,ALUMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2943,2020,US,US,COKE1,COPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20234,2020,US,US,WEARI,AVIAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20193,2020,US,US,WASTE,REFIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18558,2020,US,US,SUGA1,ELE12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13552,2020,US,US,OILSE,PAPE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19438,2020,US,US,TOBAC,INTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16024,2020,US,US,PUBLI,WOOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13640,2020,US,US,PADDY,NFERT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9071,2020,US,US,HYDRO,DAIRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14467,2020,US,US,PATEN,COPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4750,2020,US,US,ELE12,BIOG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11267,2020,US,US,MEAT4,FOODW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2924,2020,US,US,COALT,PARAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17788,2020,US,US,SANDC,PAPE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4319,2020,US,US,DISTR,ELEC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14701,2020,US,US,PIGS9,ELECT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3523,2020,US,US,COPP1,ANIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4943,2020,US,US,ELEC1,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14712,2020,US,US,PIGS9,GLASS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14520,2020,US,US,PEAT2,NONSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4498,2020,US,US,EDUCA,GLASS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15833,2020,US,US,PROCE,ALUM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5947,2020,US,US,ELEC7,NAPHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8809,2020,US,US,HEAVY,PAPE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20054,2020,US,US,VEGET,WHITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11407,2020,US,US,MEATC,BASIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10532,2020,US,US,LIQUE,AIRTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14497,2020,US,US,PATEN,PREC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10323,2020,US,US,LEADZ,KEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6345,2020,US,US,ELECT,FOOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17165,2020,US,US,RETA1,BITU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8745,2020,US,US,HEAVY,ELEC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4827,2020,US,US,ELE12,PAPE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1980,2020,US,US,BRICK,FOOD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10507,2020,US,US,LIGNI,FISH5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18686,2020,US,US,SUGAR,NFERT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9966,2020,US,US,KEROS,ANIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2017,2020,US,US,BRICK,PAPE3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17252,2020,US,US,RETA1,PAPE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11181,2020,US,US,MEAT1,PATEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12615,2020,US,US,NFERT,INLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14537,2020,US,US,PFERT,BLAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5953,2020,US,US,ELEC7,NONSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10400,2020,US,US,LEATH,ELEC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,2020,US,US,ALUM1,PROCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18588,2020,US,US,SUGA1,OFFIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20183,2020,US,US,WASTE,PRECI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10386,2020,US,US,LEATH,CRUDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17880,2020,US,US,SEACO,FOOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12801,2020,US,US,NONFE,FOOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10719,2020,US,US,LIQUI,COPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025,2020,US,US,BRICK,PLAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10315,2020,US,US,LEADZ,FOODW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20328,2020,US,US,WEARI,RAILW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6944,2020,US,US,FISH5,TOBAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4041,2020,US,US,DAIRY,MOTO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14629,2020,US,US,PFERT,PLAS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14746,2020,US,US,PIGS9,RETAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6075,2020,US,US,ELEC8,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16009,2020,US,US,PUBLI,STONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5481,2020,US,US,ELEC4,NONFE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
337,2020,US,US,ALUM1,COKE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
604,2020,US,US,ANIMA,STEAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18379,2020,US,US,STONE,ELEC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14479,2020,US,US,PATEN,KEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
126,2020,US,US,93197,SECO9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8979,2020,US,US,HOTEL,PAPE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1006,2020,US,US,BASIC,ELEC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8824,2020,US,US,HEAVY,PREC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8059,2020,US,US,FOUND,MEATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7939,2020,US,US,FORES,OILSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9753,2020,US,US,INTER,PAPE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7648,2020,US,US,FOOD5,POULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19892,2020,US,US,VEGE1,POSTT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14773,2020,US,US,PLANT,EDUCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,2020,US,US,ALUM1,ELEC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2967,2020,US,US,COKE1,RENTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
948,2020,US,US,AVIAT,TOBAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7315,2020,US,US,FOOD3,PAPE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17750,2020,US,US,SANDC,FOUND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
855,2020,US,US,AVIAT,ANIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2263,2020,US,US,CATTL,FURNI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4882,2020,US,US,ELEC1,ALUMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10257,2020,US,US,LEAD1,MEAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5967,2020,US,US,ELEC7,PLAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18240,2020,US,US,STEAM,ELEC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9955,2020,US,US,KERO1,TEXTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10857,2020,US,US,LUBRI,GASWO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1973,2020,US,US,BRICK,ELEC9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1348,2020,US,US,BIODI,PAPE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8576,2020,US,US,GLASS,RAILW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3552,2020,US,US,COPP1,ELE12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
